row_label,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026
Education not defined by level - Education not defined by level,0.0989805008413391,0.1483239394838298,0.5134281200631863,0.2848722986247498,0.2057008521892278,0.1661779081133962,0.078071630721177,0.0682593856655255,0.1851490937438971,0.048633401420095,0.0777756173439669,0.2525743151350346
"Electricity, gas and other fuels - Electricity",-0.0398366696544139,-0.0099631363953411,0.2590673575129543,-0.347843371099199,0.1495960905555149,0.009958175662228,-2.021308373991837,0.010162601626007,-0.4674321715272822,-0.0102092904543216,-0.0102103328568414,0.5003573981415155
"Electricity, gas and other fuels - Gas",0.0506688285366818,0.0101286336473105,2.1774356896901104,1.1497670730498566,-0.0293973542381142,-0.2940599882375938,0.0098309083759406,0.019659884006673,0.0393120393120449,-0.2947244326554799,-0.0591191250369327,-1.0351966873706098
"Electricity, gas and other fuels - Liquid fuels",1.732904430839466,0.2957976336189327,-1.5458151123766917,-2.479082739386429,-0.2648024573668084,1.1682242990654237,1.2387150955280202,-0.5080879303193675,0.8337675872850392,0.0723514211886211,1.4356537905391376,-0.8960390998879908
"Electricity, gas and other fuels - Solid fuels",-0.0580720092915099,-0.0871586287042425,-0.0872346612387331,0.0,0.1843228560341359,0.5325844872663854,0.4238104411481425,0.268559370803767,0.210445762387601,0.3150057273768603,0.6185174612236999,0.5579723850955176
Food - Cereals and cereal products,0.4620271440947121,0.1533007569224809,-0.3826652635607108,-0.2592912705272177,-0.1251684960523746,,0.2024486648028567,,-0.1058302867038674,0.0096311278050764,0.0481510015408304,0.115506786023678
Food - Fish and other seafood,0.4858614323195009,0.4835122328594954,0.6544124723318223,1.84530069796347,2.731881336838171,,-1.1240062140181029,,-1.5341959334565614,0.4693073024216287,0.7286995515694894,1.8827675755889397
Food - Fruits and nuts,3.353396388650043,4.3261231281197965,0.0531632110579494,-0.7527453064116285,-0.0446149727848621,,1.4283163720764325,,-2.182714310860767,-0.3419111031131905,0.0722282412423336,1.858534824972935
"Food - Meat, fresh, chilled or frozen",-2.1177172400079547,-0.3656678517013678,2.028749107962069,1.6986410871302926,0.0589506779328008,,-2.6904948939513007,,2.966700302724523,0.7938063504507875,1.886242100145852,4.151159461780707
"Food - Milk, other dairy products and eggs",-0.2650957290132538,-0.1378224059854327,0.1675867507886508,0.8070071843322646,0.5174265351947538,,0.427350427350448,,0.4158607350096543,0.5008186458634212,0.4983229516051901,0.0953561552398118
Food - Oils and fats,0.1336421952957911,0.6228312127413593,0.3979131665045488,0.6253302800774962,0.6389496717724263,,3.7919638197947414,,0.2346237640355353,0.142116702892503,-0.2003506135737631,0.1003764115433014
Food - Ready-made food and other food products,-0.5980133792823916,-0.2549199551340919,-0.1022285831118297,0.092099877200158,0.2453736836724118,0.3671596124426246,0.5588862920434812,,0.0707356507679835,0.0605877006967681,0.0403673428196471,0.3328961969131461
"Food - Sugar, confectionery and desserts",0.632661130881762,0.5599214145383113,0.3809709875940203,0.3600622810431941,0.242412489091448,,0.6867866124975919,,0.3650686905562361,0.1627261414760328,-0.0191131498470942,-0.047792009176073
"Food - Vegetables, tubers, plantains, cooking bananas and pulses",-9.048507462686572,-3.9202279202279144,-1.6249555212904832,0.4219918013021573,5.71497178532836,,12.90176036342987,,-2.9071521979680104,1.833816825528389,-3.2760199409909596,-3.891869149048055
"Food and beverage serving services - Restaurants, cafés and the like",0.3697217357462534,0.2035672741372618,0.2515236528973563,0.3087908906687309,0.3078403078403013,0.3260765320801884,0.21986425771916,0.123998473864928,0.1428979708488098,0.180745814307448,0.2089070363688216,0.1895195678953909
Footwear - Shoes and other footwear,0.3221397891448596,0.2821835165904618,0.2328740539491613,0.2904162633107443,0.2027027027027061,0.2697235333782855,0.1248919204534404,0.0,-1.026674342736511,-0.2035870092098934,-0.1360015543034776,-0.1264591439688711
"Furniture, furnishings, and loose carpets - Furniture, furnishings and loose carpets",0.1958096729978597,0.24428376001564,0.2826786236475254,0.28188180404356,,0.5137152272947532,0.1542912246865979,0.1347968419025624,-0.1634615384615401,0.2022536839063837,0.1345636293733187,0.1343827990017088
"Garden products and pets - Garden products, plants and flowers",1.7478268997102475,-2.14954988058057,-0.4881712354487422,-0.2452830188679255,1.7874030641195304,1.718851621295192,3.836317135549882,-0.246305418719217,-0.0881834215167631,1.3062665489850025,1.0890399024220176,2.077049039041623
Garden products and pets - Pets and pet products,0.1867138364779919,0.1471309465424175,0.0489715964740566,1.3705335291238183,-0.5408015451472736,0.3107097776483325,0.3871842028845051,0.0289268151576482,0.1638712165027867,0.1347319795977242,0.2210475732820738,0.0958956655159104
"Glassware, tableware and household utensils - Glassware, tableware and household utensils",0.2733574148198636,0.282348359458684,0.3106796116504773,0.3193960511033822,,0.6078147612156304,0.3164556962025333,0.1816269955071225,-0.1717557251908363,0.1816096348690399,0.1621982635244823,0.2857687178510204
Goods and services for routine household maintenance - Domestic services and household services,0.1978826555852464,0.2172410388071588,0.2167701251354792,0.1474781240782707,,0.3239740820734305,0.3229278794402601,0.3121342177136332,0.0777907429015956,0.1263116984065337,0.1940805434255343,0.1840193704600423
Goods and services for routine household maintenance - Non-durable household goods,0.1578687715836357,0.157619938922271,0.1967148618078118,0.1766957887503695,,0.3723664870161736,0.1269159425949295,0.1072542901715989,-0.1266192656082521,0.0390091671542691,0.0682394228894489,0.0779347296639088
Higher education - Higher education,0.0,0.0,0.11896500446118,0.1485295573819156,0.9689539252521362,0.7148452800626703,0.0875060768108948,0.058286380415784,-0.0194174757281562,1.4663041367255714,-0.0095702938080144,0.0095712098009181
Household appliances - Major electric and other household appliances,0.2085402184706986,0.3864830046576228,0.3849950641658495,0.4425213885337786,,0.1272762874485966,-0.1466705778820687,-0.4504504504504569,-1.573873696635841,-0.2298620827503539,-0.1302213763397786,-0.100300902708128
Household appliances - Small household appliances,0.1581496491054546,0.3552748445672549,0.2753466417543482,0.3040109836226268,,0.430191630817367,0.0389408099688459,-0.0194628260023477,-0.593731750048665,-0.0783315382355764,-0.039196472317482,0.0098029604940652
Household textiles - Household textiles,0.1070455430128403,0.2041411490230293,0.2328288707799775,0.2226093689508435,,0.3862868179623335,0.2212602212602332,0.1151852562871758,0.0575263662512037,0.2778842468378784,0.3440038222646935,0.2190267593562334
Information and communication equipment - Audio-visual devices,-0.009970089730793,0.0,-0.0398843354272648,0.0199501246882727,,0.0698115089259099,0.0398644608331499,-0.4084478979876405,-2.0906271881564464,-0.2349816101348434,-0.1536098310291889,-0.1333333333333297
Information and communication equipment - Information processing equipment,-0.0696378830083443,0.0398208063713267,-0.0796099114339754,-0.1394283437904597,,0.15956916325921,-0.3783729961167048,-0.349825087456268,-0.7723169508525585,0.121297887395122,0.1514386673397316,0.1814516129032162
Information and communication equipment - Mobile handset,-0.1808863430810992,-0.1812141347025009,-0.1109430156328805,-0.1918416801292566,,0.0,-0.0708143651997894,-0.5567928730512262,-1.1198208286674172,-0.0308864408524622,0.0617919670442779,0.0514615067929158
Information and communication equipment - Telephone instrument (landline),0.0500200080032042,-0.0799920007999221,-0.6604623236265539,0.1007353681877765,,0.2918385830733561,0.0301023479831519,-0.0601865783930177,0.2107798855766507,-0.0200320512820595,0.4608294930875667,-0.0099720781810974
Information and communication equipment - Unrecorded recording media,0.2754278969112844,0.1863841475377547,0.3035347106628894,0.3709488481062006,,0.6029955261622311,0.1450116009280799,0.2606429192006931,-0.3562487964567706,0.4444873900860013,0.6830206830206853,0.917255876170464
Information and communication services - Internet access provision services and online storage services,0.1160990712074427,0.0676459219172809,0.0482858522453,0.038610038610054,,0.1254341952913851,0.0963669654042709,0.0673919322229599,-0.0673465460842681,0.0385096755559866,0.0481185641420411,0.0192381685263587
Information and communication services - Other information and communication services,0.1189532117367164,0.1188118811881189,0.0988924050632888,0.1086741750642161,,0.296062370472705,0.127914985732569,0.0884433962264008,0.0785468826706159,0.0490532718532277,0.0686409099823537,0.0587947084762285
Information and communication services - Telephone charges: mobile and landline,0.0,0.0,0.0,0.7122507122507171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inpatient care services - Inpatient curative and rehabilitative services,0.266640331819068,0.2363833349748878,0.196521568242125,0.3432382073158768,0.3713838936669322,0.3505355404089583,0.2910925674364462,0.2515479876161075,0.0579038795599284,0.1446759259259078,0.182991428296253,0.2884060757546658
"Maintenance, repair and security of the dwelling - Security equipment and materials for dwelling maintenance and repair",0.3243562020837309,0.2155383560301871,0.1466419004790164,0.2147598594299138,0.3117085525034202,0.3107399495047458,0.1258470474346573,0.2997196171323546,0.0,0.1542317331791221,0.1251203079884355,0.2307026819186708
"Maintenance, repair and security of the dwelling - Services for the maintenance, repair and security of the dwelling",0.1671747467794304,0.265069703514631,0.3329090375012278,0.5757782765687613,0.1843586260430685,0.2905569007263908,0.3959439884113847,0.2020007695267445,0.191993856196615,0.1916259461530955,0.1721334990915313,0.2386634844868673
Medicines and health products - Assistive products,0.1970831690973673,0.1868607395751453,0.2355943850004926,0.2252472823425666,0.1758843072112492,0.1853296917674551,0.2044591568493903,0.0777302759424669,-0.1941747572815511,0.1167315175097272,0.1457442673921338,0.1358300184340688
Medicines and health products - Medical products,0.0696517412935193,0.0795465844685372,0.0894187779433508,0.2084574151280493,,0.0792471520554727,0.1385727011778748,-0.0691904714836488,-0.9099901088031492,-0.1497304851267755,-0.0699790062981153,0.0500200080032042
Medicines and health products - Medicines,0.333333333333341,0.3322259136212757,0.3019088430073813,0.330129138751345,,0.6774412077809044,0.3076035758915685,0.2299952084331646,-0.4780571756382024,0.0288212124123443,0.1728774490971973,0.1629913710450736
"Newspapers, books and stationery - Books",-0.0495392846527442,0.0396510705789054,0.2179944510503295,0.2471821237888027,0.5128710918236523,0.0392503189088566,0.0392349190779794,0.0098048828316654,0.0098039215686407,0.1274384864228928,0.0097904836499074,0.088105726872234
"Newspapers, books and stationery - Newspapers and periodicals",0.108878550925473,0.1285347043701756,0.1777426681149441,0.1478560867422373,0.1673228346456667,0.1277390193573868,0.10794896957802,0.1274384864228928,0.2251811239475376,0.1660642766435405,0.1462843768285537,0.4576881877495387
"Newspapers, books and stationery - Stationery and drawing materials",0.1673063674835218,0.1179013558656016,0.1472031403336515,0.1959823615874656,0.1271393643031748,0.1074428599335819,0.0975704946824196,0.0584852324787998,-0.1266439357038629,0.048770971517742,0.0194988788144723,0.1169704649575997
Operation of personal transport equipment - Fuels and lubricants for personal transport equipment,0.0,0.0,0.0100170289492274,0.0100160256410131,,0.0400600901352188,0.0100110121133312,0.0,0.0,0.0,0.0,0.0
Operation of personal transport equipment - Parts and accessories for personal transport equipment,0.2344665885111396,0.2339181286549863,0.2139245429793934,0.2522802251115674,,0.4936120789779341,0.1637291726861223,0.0384615384615427,-0.5767012687427964,-0.0676720804330899,0.116087839798773,0.0289883080490938
Other health services - Diagnostic imaging services and medical laboratory services,0.1483679525222658,0.1580246913580163,0.1380534464056726,0.226489414081743,,0.2554529377087888,0.0686005488043761,0.0881402409166565,0.0391389432485178,0.0978090766823314,0.1270275552081257,0.0487947692007439
Other personal effects - Jewellery and watches,3.0701754385964897,1.548211860570392,2.1487161198288085,1.1434057781269047,2.2437003797031396,1.7555705604321403,2.04877239548773,5.275136145655535,9.110562075355144,1.5709029153693654,7.858436672704472,16.225293889678348
Other personal effects - Other personal effects n.e.c.,0.1570783428234801,0.1764359929425696,0.1761252446183858,0.2734909161945742,0.3506721215663422,0.3688604154533204,0.2321083172146965,0.1254341952913851,-0.1638238411872383,0.1351351351351448,0.0963948332369568,0.1251926040061635
"Other recreational goods - Games, toys and hobby-related articles",0.2275425405619424,0.1678017964662936,0.128104059913281,0.1673063674835218,0.0884260168992012,0.137430057916954,0.1274384864228928,0.0097904836499074,-0.3426333822809657,0.1473477406679801,-0.2059833251593978,-0.0196579516414385
"Other recreational goods - Sporting, camping and open-air recreation equipment",0.2639296187683326,0.3314809398459628,0.2332134875133729,0.3296170625302741,0.3092086191902599,0.3756863500626206,0.2975047984644874,0.1818007846139169,0.0286532951289331,0.2196123364842872,0.2286585365853799,0.2376425855513231
Other services - Other services,0.0990982063224787,0.128700128700121,0.1581965592248435,0.1283316880552831,0.078872128561569,0.137917446557001,0.14756517461878,0.0785854616895953,0.0687082842560027,-0.0392349190779905,0.0883132175448997,0.1176470588235334
Outpatient care services - Other outpatient care services,0.1185653591542434,0.0592124740945498,0.1282177729559075,0.1576044129235621,0.1475216365066867,0.2258666404792331,0.1077797374093636,0.3132034843887465,0.1073275441506593,0.1169590643274931,0.0778816199376919,0.0
Paan and tobacco - Paan and other tobacco products,0.0987361769352324,0.1085026632471786,0.2364765001477975,0.1867688980635051,0.0392464678178994,0.1569242840329554,0.1468860164512309,0.1368925393566034,0.0976467141880821,0.1268168959125848,0.0779423226812126,0.5257009345794428
Passenger transport services - Passenger transport by air,14.437201216862228,-17.826219049065774,2.5418245678898277,-0.0180277627546354,,-7.996754417598273,9.857912787849088,-6.145749710106141,2.8226572894886948,12.256215916443304,2.289007822149025,-0.4185784432101824
Passenger transport services - Passenger transport by railway,0.4044190175577222,0.1473622163277177,0.1373356876594123,0.1763322884012597,,0.6258556620379441,0.0680272108843471,0.2233660289404637,0.2131782945736349,0.0870237865016498,0.1449135349241626,0.5209338221107584
Passenger transport services - Passenger transport by road,0.247500247500243,0.1382579498321101,0.2366863905325367,0.1574183392365258,,0.383104125736744,0.0195713866327329,0.0782702279620517,0.1270896470818128,0.1952743604764828,0.0779575131553356,0.0681596884128499
Passenger transport services - Passenger transport by sea and inland waterway,0.0,0.0098745926730536,0.3258293838862558,0.0,,0.1476232654266329,-0.0098270440251568,0.0,0.0,0.0098280098280056,0.0098270440251457,0.0
Personal care - Appliances for personal care,0.1583688013461204,0.1185887933590423,0.0987069390978145,0.1972192091509672,0.1180986123413108,0.2260886660768513,0.1471165162808985,-0.0979336010185072,-0.4509361827271907,0.0787789266371241,0.0,0.1082357571583259
Personal care - Hairdressing salons and personal grooming establishments,0.244834002546268,0.2540054708870753,0.2728512960436635,0.2137998056365386,0.2521334367726835,0.3482298316889176,0.3181029496818865,0.2306140098011111,0.2588438308886998,0.2199273283610692,0.2289857837992404,0.1903855306996771
"Personal care - Other appliances, articles and products for personal care",0.2753466417543482,0.2745905658527059,0.2836185819070858,0.3608347961771008,0.3595374599164369,0.367931835786206,0.3472892147404982,0.2595654681792014,-0.0191772940838164,0.1822192385153798,0.1723147616312426,0.1337920489296706
Purchase of vehicles - Bicycles,0.0196521568242236,0.0392965910207321,0.1767651968967998,0.1764532888932413,,0.4305705059203468,0.1558998343564432,-0.1848428835489968,-0.9161793372319704,-0.1475506590596031,0.0098512461826238,-0.0394011032308849
Purchase of vehicles - Motor cars,0.2865612648221161,-0.009853187506148,0.2857705951911704,0.1670433330057896,,0.0098096919756818,0.2550269740068556,-2.00567459152724,-5.9305111821086225,0.1910422415623003,-0.0211864406779782,-0.0105954651409057
Purchase of vehicles - Motorcycles,0.3043691703485507,0.3132341425215346,0.3903200624512104,0.4179626749611254,,0.5614170941825591,0.3946481855809036,-1.188878235858093,-4.444013196196384,-0.1218521527213689,-0.0203334688897882,0.1016880211510917
Recreational durables - Photographic and cinematographic equipment and optical instruments,0.3008423586040809,-0.0299940011997623,-0.0700070007000674,0.5004003202562002,,0.8862776339374712,0.2961208172934437,-0.0885739592559775,-1.2214342001576006,-0.0299162345432812,-0.129675810473806,0.1498202157411032
Recreational services - Recreational and sporting services,0.1487357461576577,-0.0693069306930582,0.3269592787080055,0.1185068141418055,0.0887749062931542,0.068985907164687,0.0492416781563864,0.1476523279850372,0.2457243955179766,0.0686341798215472,0.0783852635704462,0.0587429018993557
Secondary education - Secondary education,0.0489093221167857,0.1075479077043306,0.7129602500244303,0.5042668735453892,1.4473176379776076,0.7038234734639381,0.3305629013978128,0.0470676833286276,0.0282273240496788,-0.0094064528266435,0.0846660395108278,0.07519503712754
Services for processing primary goods for food - Services for processing primary goods for food,0.4284323271664947,0.339344580182277,0.231906464392706,0.3952569169960451,0.3648934127136405,0.3157290470723328,0.4101096804959514,0.1139817629179473,0.1992409867172639,0.170438405454032,0.2552226108327726,0.1414293795964472
Tools and equipment for house and garden - Non-motorized tools and miscellaneous accessories,-0.1196530062817835,0.0299490865528717,-0.1896207584830334,-0.2199780021997832,,0.0701473093496218,-0.0600841177648692,-0.6012024048096087,-0.3024193548387122,-0.2022244691607722,-0.1418439716312058,0.5478896103896069
Transport services for goods - Postal and courier services,0.0199760287654671,0.0099860195726053,0.0099850224662967,0.0199680511182132,,0.0499101617089214,0.0199541055572183,0.0199501246882727,6.951231674478908,0.1585229392017995,0.0744809608044017,0.1116382919341463
Water supply and miscellaneous services relating to the dwelling - Other services related to the dwelling,0.3174288265052949,0.2373183031741499,0.3945940613593768,0.3439127444237133,0.2056404230317277,0.2638522427440559,0.1754385964912286,0.1264837517026551,0.0388689145855769,0.0582807187955447,0.3203572468692295,0.1257983355912539
Water supply and miscellaneous services relating to the dwelling - Water supply,0.0199461454074123,0.0598265031408695,0.0896860986547176,0.0796495420151366,0.3780342220453647,0.1585728444003953,0.0989511181476388,0.1186239620403428,0.0098736176935343,0.0592358574390328,-0.0098667982239675,-0.0197355437142388
